team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,conf_beta,p_ai,seed
0.8444,0.6522333333333333,0.8499333333333333,0.8779,0.7416703687250111,0.09804690563965801,0.8447039473684211,-0.005533333333333279,0.7,0.85,8
0.8473333333333334,0.655,0.8494,0.8773666666666666,0.7366091190792387,0.09767679146063889,0.8449835526315789,-0.002066666666666661,0.7,0.85,9
0.8467666666666667,0.6466666666666666,0.8522,0.8770333333333333,0.7388362652232747,0.09899867010873817,0.8458881578947368,-0.00543333333333329,0.7,0.85,10
0.8458,0.6538333333333334,0.8483,0.8767333333333334,0.7347835640518567,0.09788203858697787,0.8438157894736841,-0.0025000000000000577,0.7,0.85,11
0.8467333333333333,0.6485666666666666,0.8514,0.8801666666666667,0.7420367877972185,0.09572468874794456,0.8464144736842105,-0.004666666666666708,0.7,0.85,12
0.8462666666666666,0.6487333333333334,0.8512,0.8774,0.7506720430107527,0.10044642857142858,0.8450164473684211,-0.004933333333333345,0.7,0.85,13
0.8443333333333334,0.6504666666666666,0.8507,0.8783666666666666,0.7481580709979906,0.09878139571333412,0.8453618421052631,-0.006366666666666632,0.7,0.85,14
0.8449333333333333,0.655,0.8463,0.8761,0.7369334200824116,0.0986253889479696,0.8443421052631579,-0.0013666666666667382,0.7,0.85,15
0.8488333333333333,0.6530333333333334,0.8515666666666667,0.8797666666666667,0.745340220076353,0.09680197283438369,0.8475822368421052,-0.0027333333333333654,0.7,0.85,16
0.8452,0.6528333333333334,0.8472,0.8752333333333333,0.7342931937172775,0.0993468681145735,0.8440625,-0.0020000000000000018,0.7,0.85,17
0.8433666666666667,0.6507666666666667,0.8490333333333333,0.8769,0.7460808125413999,0.09983903262533862,0.8438322368421054,-0.005666666666666598,0.7,0.85,18
0.8451666666666666,0.6476,0.8502,0.8744666666666666,0.7438807298620382,0.10252489610287775,0.8444407894736841,-0.005033333333333334,0.7,0.85,19
0.7691666666666667,0.6517333333333334,0.7522,0.7814333333333333,0.617971482378262,0.16471683063015155,0.7491776315789473,0.016966666666666685,1.0,0.75,0
0.7691333333333333,0.6536333333333333,0.7507666666666667,0.7804,0.6182961080647319,0.1657860853349909,0.7477138157894736,0.018366666666666642,1.0,0.75,1
0.7734,0.6501666666666667,0.7501,0.7828333333333334,0.6075763638788849,0.15877882948940142,0.7472039473684211,0.023299999999999987,1.0,0.75,2
0.7706333333333333,0.6522333333333333,0.7487333333333334,0.7851666666666667,0.6207216768373574,0.15964740450538686,0.7484375,0.02189999999999992,1.0,0.75,3
0.7631666666666667,0.6483333333333333,0.7454666666666667,0.7779666666666667,0.6166841278156102,0.16696476480057235,0.7458552631578947,0.017699999999999938,1.0,0.75,4
0.7664333333333333,0.6502,0.7477666666666667,0.7762333333333333,0.6052596801903,0.1660945927874114,0.7438815789473684,0.01866666666666661,1.0,0.75,5
0.7626333333333334,0.6473666666666666,0.7431333333333333,0.7781,0.6139371917985985,0.16515654436171168,0.7418585526315788,0.019500000000000073,1.0,0.75,6
0.7711666666666667,0.6478333333333334,0.7526333333333334,0.7855,0.6226923595202802,0.16099030072190973,0.7479605263157895,0.01853333333333329,1.0,0.75,7
0.7688333333333334,0.6484666666666666,0.7501333333333333,0.7806,0.6124599786552828,0.16339317454674723,0.746875,0.01870000000000005,1.0,0.75,8
0.7715333333333333,0.6495666666666666,0.7523333333333333,0.7843666666666667,0.6146702557200538,0.159769605671245,0.7469736842105263,0.019199999999999995,1.0,0.75,9
0.7722,0.6519333333333334,0.7519,0.7820333333333334,0.6131936047292759,0.16225561909828434,0.7474013157894737,0.020299999999999985,1.0,0.75,10
0.7726666666666666,0.6503666666666666,0.7533666666666666,0.7811,0.6112988241654278,0.1633113579045175,0.7494572368421052,0.019299999999999984,1.0,0.75,11
0.7719,0.6530333333333334,0.7487333333333334,0.7773,0.5967100026532237,0.16209598432908912,0.7436348684210526,0.02316666666666667,1.0,0.75,12
0.7726,0.6478,0.7513333333333333,0.7796666666666666,0.6079088471849866,0.1634871339840284,0.747516447368421,0.021266666666666656,1.0,0.75,13
0.7708333333333334,0.6516666666666666,0.7494333333333333,0.7816333333333333,0.6155381136091526,0.16283414135124316,0.7459868421052631,0.021400000000000086,1.0,0.75,14
0.7695666666666666,0.6482,0.7499,0.7839333333333334,0.6173530587764894,0.16051029026092367,0.7460690789473685,0.01966666666666661,1.0,0.75,15
0.7682333333333333,0.6478,0.7488,0.7849,0.6206210191082803,0.15998931623931623,0.7481414473684211,0.019433333333333302,1.0,0.75,16
0.7671666666666667,0.6513666666666666,0.7503,0.7794,0.6136697370177546,0.16544493313785597,0.7473684210526315,0.016866666666666696,1.0,0.75,17
0.7701,0.6423666666666666,0.7523,0.7844333333333333,0.618490109002826,0.16092870751916347,0.7465789473684211,0.017800000000000038,1.0,0.75,18
0.7684333333333333,0.6476666666666666,0.7477333333333334,0.7780333333333334,0.6117864693446089,0.16587910128388017,0.7454276315789474,0.02069999999999994,1.0,0.75,19
0.8474,0.652,0.8517,0.8796333333333334,0.7383681726230613,0.09576924582208132,0.8469901315789474,-0.0042999999999999705,1.0,0.85,0
0.8453666666666667,0.6528333333333334,0.8506666666666667,0.8804333333333333,0.7513392857142858,0.09690438871473354,0.8449177631578948,-0.005299999999999971,1.0,0.85,1
0.8442666666666667,0.6490333333333334,0.8465666666666667,0.8768333333333334,0.7393004562242016,0.0982399496003465,0.8430263157894737,-0.0022999999999999687,1.0,0.85,2
0.8460333333333333,0.6503333333333333,0.8451666666666666,0.8799,0.7298170075349839,0.09260500887398936,0.8441282894736842,0.0008666666666666822,1.0,0.85,3
0.8441333333333333,0.6527666666666667,0.8481,0.8804333333333333,0.7430326969497476,0.09495735565774477,0.8443585526315789,-0.003966666666666674,1.0,0.85,4
0.8474333333333334,0.6499333333333334,0.8478333333333333,0.8785333333333334,0.736473165388828,0.09597011991350501,0.8433388157894737,-0.00039999999999995595,1.0,0.85,5
0.8461,0.6552333333333333,0.8491,0.8795666666666667,0.7433178705544511,0.0962195265575315,0.8451315789473685,-0.0030000000000000027,1.0,0.85,6
0.8470666666666666,0.6537333333333334,0.8508666666666667,0.882,0.7467590523021904,0.09429601190942569,0.8473519736842106,-0.0038000000000000256,1.0,0.85,7
0.8437333333333333,0.6475666666666666,0.8496333333333334,0.8792333333333333,0.7459543338505874,0.09717917533053474,0.8452960526315789,-0.005900000000000016,1.0,0.85,8
