team_acc,human_acc,ai_acc,comply_rate,over_reliance,under_reliance,final_trust,complementarity,p_ai,hetero,heuristic,seed
0.7074,0.6468333333333334,0.6460666666666667,0.6733333333333333,0.501789414202298,0.23269012485811577,0.6448190789473685,0.06056666666666666,0.65,True,bayesian,16
0.7069,0.6381,0.6552333333333333,0.6783,0.5133906990234941,0.2349290329144834,0.6526480263157894,0.05166666666666664,0.65,True,bayesian,17
0.7164666666666667,0.6641666666666667,0.6509,0.6689666666666667,0.49365033896686716,0.23700517232549803,0.6475657894736843,0.05230000000000001,0.65,True,bayesian,18
0.7085,0.654,0.6446,0.6685,0.49887450759707375,0.2379770400248216,0.6435690789473684,0.05449999999999999,0.65,True,bayesian,19
0.7101666666666666,0.6608666666666667,0.6477666666666667,0.6736666666666666,0.5059146399167219,0.23511552513765244,0.644407894736842,0.0492999999999999,0.65,True,bayesian,20
0.7187333333333333,0.6703,0.6541,0.6756,0.5077575407150429,0.2356418488508383,0.6479934210526315,0.04843333333333333,0.65,True,bayesian,21
0.7059,0.6389666666666667,0.6481666666666667,0.6688,0.49493131217432496,0.23682180509128312,0.6476151315789473,0.0577333333333333,0.65,True,bayesian,22
0.7135,0.6515,0.652,0.6787,0.5040229885057471,0.22806748466257667,0.6498684210526315,0.0615,0.65,True,bayesian,23
0.7058,0.6397666666666667,0.6517666666666667,0.6744333333333333,0.5019622858236814,0.23341686697693448,0.6495723684210526,0.05403333333333327,0.65,True,bayesian,24
0.7156,0.6572333333333333,0.6496333333333333,0.6709666666666667,0.4990010465226905,0.23628713633331622,0.6463322368421052,0.05836666666666668,0.65,True,bayesian,25
0.7059333333333333,0.6391333333333333,0.6500333333333334,0.6738333333333333,0.5027145442423088,0.23403928003692118,0.6490460526315789,0.05589999999999995,0.65,True,bayesian,26
0.7138666666666666,0.6543,0.6545666666666666,0.676,0.5036186432500241,0.23302948515557367,0.6502302631578948,0.05930000000000002,0.65,True,bayesian,27
0.7161666666666666,0.6635666666666666,0.6477666666666667,0.6721,0.4949370682312861,0.2315648638913189,0.6497532894736842,0.05259999999999998,0.65,True,bayesian,28
0.7019666666666666,0.6331,0.6490333333333334,0.6747666666666666,0.5079304777281793,0.2350161779056032,0.6475,0.05293333333333328,0.65,True,bayesian,29
